Speed,Distance,Obs Width,Obs Height,Obs Gap,Player Mode,Obs Above Ground,Action,Q Value
63,23,17,105,3,2,0,up,0.0005738731044534577
64,38,25,90,6,1,0,up,-6.514341069664148e-7
64,28,25,90,6,1,0,release,-0.00033530452216098375
64,23,25,90,6,1,0,down,-0.020475500000000008
64,13,17,105,3,2,0,nothing,0.020899995970308335
64,29,17,105,4,1,0,nothing,-0.0005000000000000001
65,24,17,105,4,-1,0,down,-0.005000000000000001
65,14,17,105,4,0,0,nothing,-0.5
64,36,17,105,5,-1,0,nothing,-9.500000000000003e-7
64,31,17,105,5,-1,0,down,-0.000050000000000000016
64,26,17,105,5,-1,0,release,-0.0005000000000000001
64,21,17,105,5,0,0,nothing,-0.005000000000000001
64,17,17,105,5,0,0,nothing,-0.095
64,12,17,105,5,0,0,nothing,-0.5
64,32,34,105,5,0,0,down,-0.000049656447325251995
64,28,34,105,5,-1,0,release,-0.000490811918992868
64,23,34,105,5,0,0,nothing,-0.004900756369919
64,-1,34,105,5,2,0,down,0.099889
64,-6,34,105,5,1,0,release,-0.0011099999999999999
65,24,17,105,4,2,0,up,0.0006447479491388456
65,19,17,105,4,2,0,up,0.008296976396002999
65,9,17,105,4,1,0,nothing,-0.22593066540992776
65,39,25,90,6,1,0,nothing,-0.0000021330500000000007
65,25,25,90,6,-1,0,up,-0.013550000000000003
65,20,25,90,6,-1,0,up,-0.095
64,13,25,90,6,2,0,down,-0.11095000010063358
65,32,25,90,4,0,0,up,-0.00003975302449830559
65,27,25,90,4,2,0,up,-0.00048453717290000003
65,8,25,90,4,1,0,nothing,0.14782806347019023
65,39,25,90,6,-1,0,nothing,-8.304759654999196e-7
65,34,25,90,6,-1,0,down,-0.00007974670465088775
66,-4,25,90,6,1,0,up,-0.008441915738749544
66,40,51,105,6,2,0,nothing,-0.0025127195
66,37,51,105,6,1,0,down,-0.00009499190817507988
66,33,51,105,6,1,0,release,8.231160488292828e-7
66,28,51,105,6,1,0,up,0.000027487172026101063
66,23,51,105,6,2,0,nothing,-0.00023084604881280345
66,18,51,105,6,2,0,nothing,0.00630551677388141
66,-6,51,105,6,1,0,nothing,-0.003619919114552686
67,40,34,105,6,0,0,up,-0.0028998999999999995
67,40,34,105,6,2,0,up,-0.0011099999999999999
67,40,34,105,6,2,0,down,-0.0008018888941629044
67,40,34,105,6,1,0,down,-0.004494590119173458
67,35,34,105,6,-1,0,release,-0.000050000000000000016
67,30,34,105,6,0,0,down,-0.0005000000000000001
67,25,34,105,6,-1,0,nothing,-0.005000000000000001
67,20,34,105,6,-1,0,down,-0.05
67,16,34,105,6,-1,0,release,-0.5
63,23,34,105,5,2,0,nothing,0.000050000000000000016
62,34,51,105,6,1,0,up,-0.000020461694681553993
63,21,25,90,5,2,0,down,-0.02342795000000001
66,40,17,105,3,0,0,up,-0.0011110999999999998
66,40,17,105,3,2,0,down,-0.00199999
66,40,17,105,3,1,0,release,-0.003292330958478271
66,40,17,105,3,1,0,up,-0.004419271178126176
66,39,17,105,3,1,0,up,0
66,35,17,105,3,2,0,up,0
66,30,17,105,3,2,0,up,-0.00003481000085500001
66,25,17,105,3,2,0,up,-0.0005000000000000001
66,20,17,105,3,2,0,nothing,-0.005000000000000001
66,15,17,105,3,1,0,nothing,-0.05
66,11,17,105,3,1,0,down,-0.5
63,24,17,105,5,-1,0,down,-0.005000000000000001
63,3,25,90,6,2,0,down,0.18978900399376214
64,21,25,90,5,0,0,nothing,-0.005000000000000001
65,9,34,105,6,2,0,down,0.9260067824991685
66,-5,34,105,6,1,0,up,-0.006635027245167427
66,36,25,90,5,0,0,up,-0.000050341782954685865
66,31,25,90,5,2,0,nothing,-0.00011110098855024232
66,27,25,90,5,2,0,down,-0.005450000000000002
66,22,25,90,5,1,0,nothing,-0.05450000000000001
66,17,25,90,5,1,0,down,-0.095
66,12,25,90,5,-1,0,nothing,-0.5
63,36,34,105,5,0,0,down,1.0463146510050197e-7
63,31,34,105,5,-1,0,release,0.000007046182581422419
63,26,34,105,5,0,0,up,0.000059891884023889546
63,21,34,105,5,2,0,up,-0.0012748100000000004
63,6,25,90,5,2,0,up,0.2089799998767553
64,4,51,105,6,2,0,down,0.3790702707751515
65,26,25,90,4,2,0,down,-0.005000000000000001
65,21,25,90,4,1,0,nothing,-0.05
65,16,25,90,4,1,0,up,-0.5
65,29,51,105,6,0,0,down,0.0000015367010143400133
66,25,25,90,5,2,0,nothing,-0.0008060048075203839
66,20,25,90,5,2,0,up,0.001558900982717138
66,15,25,90,5,1,0,up,-0.62195
64,11,34,105,6,2,0,up,0.029807108614918497
63,6,17,105,3,2,0,down,0.3592897496867167
64,32,17,105,4,-1,0,down,-0.000011904207308526651
65,-1,34,105,6,1,0,down,0.18988999999112816
65,-6,34,105,6,1,0,release,-0.0021000000178895916
65,38,34,105,6,-1,0,release,2.943222164265618e-7
66,9,34,105,6,1,0,nothing,0.06599889255235046
66,5,34,105,6,1,0,nothing,-0.5
63,34,17,105,3,2,0,up,-0.0000015158268431866022
63,29,17,105,3,2,0,nothing,-0.00004503869459224035
63,25,17,105,3,2,0,up,0.000008311982295026942
63,20,17,105,3,2,0,down,-0.005000000000000001
64,35,17,105,3,1,0,down,2.3467462514515282e-7
65,26,25,90,4,0,0,down,-0.005450000000000002
65,21,25,90,4,-1,0,release,-0.05450000000000001
65,16,25,90,4,0,0,down,-0.05
65,11,25,90,4,-1,0,nothing,-0.5
65,10,25,90,5,2,0,nothing,0.03508946087071659
65,5,25,90,5,1,0,nothing,1.0376089631497871
66,13,34,105,6,2,0,up,0.07550847016133952
66,8,34,105,6,2,0,nothing,0.6742042528706207
66,-6,34,105,6,1,0,down,-0.003637291265730966
66,37,51,105,6,-1,0,nothing,-0.000050000000000000016
66,33,51,105,6,-1,0,up,-0.0005450000000000001
66,28,51,105,6,-1,0,up,-0.0005000000000000001
66,23,51,105,6,-1,0,down,-0.005000000000000001
66,18,51,105,6,-1,0,nothing,-0.095
66,13,51,105,6,-1,0,nothing,-1.355
65,29,25,90,6,-1,0,up,-0.0009500000000000002
65,20,25,90,6,-1,0,down,-0.095
66,8,25,90,4,1,0,nothing,-0.311917099999901
66,3,25,90,4,1,0,down,0.270829
66,-2,25,90,4,1,0,release,-0.001
66,32,25,90,5,2,0,up,-0.00031621677567772525
66,27,25,90,5,2,0,up,-0.0004393073259706082
66,22,25,90,5,2,0,up,-0.005059760000000002
66,17,25,90,5,2,0,nothing,0.00833120872866998
66,12,25,90,5,1,0,down,-0.545
66,8,25,90,5,1,0,release,-0.95
65,33,51,105,6,1,0,down,0.0000029435752215500626
66,37,25,90,6,0,0,down,-7.99477238540835e-7
66,32,25,90,6,-1,0,nothing,-0.0009905000000000003
66,27,25,90,6,-1,0,nothing,-0.005450000000000002
66,22,25,90,6,-1,0,up,-0.058550000000000005
66,17,25,90,6,-1,0,up,-0.545
66,13,25,90,6,-1,0,down,-1.355
64,27,25,90,4,-1,0,down,-0.0005000000000000001
64,22,25,90,4,-1,0,nothing,-0.017195000000000005
65,7,25,90,4,2,0,down,0.754771461008368
65,2,25,90,4,1,0,nothing,0.8901627766615694
65,-3,25,90,4,1,0,down,-0.003956672350446567
65,37,51,105,6,-1,0,release,-1.0020460005826191e-7
65,28,51,105,6,2,0,up,0.0000748510234229377
64,7,51,105,6,1,0,up,-0.40560074408688085
63,2,17,105,4,2,0,up,0.099999989311551
64,-1,17,105,4,1,0,release,-0.0013487429873166507
65,20,34,105,6,0,0,down,-0.05
65,16,34,105,6,-1,0,release,-0.95
65,37,25,90,6,1,0,nothing,-0.00005000797394745081
65,32,25,90,6,-1,0,down,-0.00002611803362740866
65,22,25,90,6,-1,0,release,-0.009500000000000001
65,17,25,90,6,0,0,nothing,-0.095
65,13,25,90,6,0,0,nothing,-0.95
64,5,25,90,6,1,0,down,0.2980720057906362
65,39,25,90,6,1,0,down,-0.0000010405007244488577
65,29,25,90,6,-1,0,down,-0.0008395894273552206
66,38,34,105,6,0,0,up,-0.000050000000000000016
66,34,34,105,6,2,0,up,-0.000050000000000000016
66,29,34,105,6,2,0,down,-0.0005000000000000001
66,19,34,105,6,1,0,nothing,-0.095
66,14,34,105,6,1,0,nothing,-0.5
65,36,25,90,5,1,0,release,2.2026147178755356e-7
65,32,25,90,5,1,0,down,-0.000825277560023723
65,27,25,90,5,-1,0,release,0.00002534409879056299
65,22,25,90,5,0,0,up,0.0009023849944150502
65,18,25,90,5,2,0,down,-0.009500000000000001
66,13,25,90,5,1,0,release,-0.095
66,9,25,90,5,1,0,up,-0.806008999991
64,28,25,90,4,1,0,down,-0.0013545494365028933
64,-1,25,90,4,2,0,nothing,-0.000990005019106279
65,39,34,105,6,0,0,down,6.644487532906578e-7
65,30,34,105,6,-1,0,up,-0.0005000000000000001
65,20,34,105,6,-1,0,up,-0.17195000000000002
62,11,25,90,5,2,0,nothing,0.009999999989912176
62,6,25,90,5,1,0,down,0.09999999998991219
62,1,25,90,5,1,0,release,-1.0087824816710905e-11
63,33,17,105,4,1,0,nothing,-0.00007628466583759505
63,0,17,105,4,2,0,down,-0.0009999994164301034
64,32,25,90,4,0,0,down,-0.000046631446904694235
64,23,25,90,4,0,0,nothing,-0.005018154467887821
64,4,25,90,4,2,0,nothing,0.27091899898584176
64,-1,25,90,4,2,0,up,-0.0018099975328182139
65,3,34,105,6,1,0,release,1.0101714860162834
66,31,25,90,5,2,0,up,-0.00017195000000000006
66,26,25,90,5,2,0,up,-0.0022193327668997872
66,21,25,90,5,2,0,nothing,-0.01609762425619097
66,17,25,90,5,2,0,up,-0.008060000000000001
66,12,25,90,5,1,0,nothing,-0.3807473063917247
66,7,25,90,5,1,0,nothing,-0.8060099000366585
63,7,34,105,5,1,0,nothing,0.30211621338174577
62,39,25,90,5,-1,0,up,1.4187565701806363e-7
63,27,17,105,3,2,0,nothing,-0.0004894722552352547
65,32,25,90,5,2,0,nothing,-0.000025732052809278882
65,33,17,105,5,0,0,nothing,-0.00004471020727879143
65,29,17,105,5,0,0,up,0.00005330024603129815
65,24,17,105,5,2,0,nothing,0.00046167860000313385
65,0,17,105,5,1,0,up,-0.0028910002161142007
66,31,25,90,5,2,0,down,-0.00047256827608161474
66,26,25,90,5,1,0,release,-0.00930887787680109
66,21,25,90,5,1,0,up,-0.054410900000000005
66,16,25,90,5,2,0,nothing,0.00925166300456397
66,11,25,90,5,2,0,down,-0.031190810000000006
66,7,25,90,5,1,0,release,0.30228179090219365
66,-3,25,90,5,1,0,up,-0.006828917744897702
66,36,51,105,6,2,0,up,0
66,31,51,105,6,2,0,up,-0.000050000000000000016
66,26,51,105,6,2,0,down,-0.0005000000000000001
66,22,51,105,6,1,0,release,-0.005000000000000001
66,17,51,105,6,1,0,down,-0.05
66,12,51,105,6,1,0,nothing,-0.5
65,39,25,90,6,0,0,nothing,-5.011127873735195e-7
65,34,25,90,6,0,0,up,-0.000034933235364169465
66,-4,25,90,6,1,0,nothing,-0.007563295461576035
66,33,51,105,6,2,0,up,-0.00004967542723021805
66,23,51,105,6,1,0,nothing,-0.004901000000000002
66,18,51,105,6,1,0,up,0.0023981000000000007
66,40,17,105,3,1,0,nothing,-0.004797367133584812
66,40,17,105,3,1,0,down,-0.0047805946371
66,40,17,105,3,-1,0,release,-0.00006638979532099123
66,40,17,105,3,0,0,down,-0.00201099
66,40,17,105,3,0,0,nothing,-0.0000012436321551677126
66,40,17,105,3,-1,0,nothing,-0.003025294330356685
66,40,17,105,3,-1,0,down,-0.002710000040356657
66,39,17,105,3,-1,0,down,0
67,35,17,105,3,-1,0,nothing,-0.000050000000000000016
67,30,17,105,3,-1,0,down,-0.0005000000000000001
67,25,17,105,3,-1,0,release,-0.005000000000000001
67,20,17,105,3,0,0,down,-0.05
67,15,17,105,3,-1,0,nothing,-0.5
63,11,17,105,3,2,0,down,0.0199
64,28,17,105,3,0,0,up,-0.0003649129280221513
65,8,17,105,4,2,0,nothing,0.20899999500000005
65,33,25,90,6,1,0,nothing,-0.000026273122645259133
65,28,25,90,6,1,0,down,-0.0013548616285101653
65,35,17,105,4,-1,0,release,7.340023843400004e-8
65,30,17,105,4,0,0,nothing,0
65,25,17,105,4,0,0,up,0.0006365260080252835
66,11,17,105,4,2,0,nothing,0.06124157320709377
66,6,17,105,4,2,0,up,0.569358772529115
66,1,17,105,4,1,0,nothing,-0.001710001166957344
66,34,25,90,4,2,0,up,0
66,29,25,90,4,2,0,up,-0.000050000000000000016
66,25,25,90,4,2,0,nothing,-0.0005000000000000001
66,20,25,90,4,2,0,up,-0.005000000000000001
66,15,25,90,4,1,0,nothing,-0.095
66,10,25,90,4,1,0,nothing,-0.440010000545
65,21,17,105,4,0,0,up,-0.005000000000000001
63,34,34,105,5,0,0,down,-0.00004542207373611976
63,10,34,105,5,-1,0,nothing,-0.5
65,28,25,90,5,2,0,down,-0.0005000000000000001
65,23,25,90,5,1,0,release,-0.005000000000000001
63,2,25,90,6,2,0,down,0.18978910000005256
65,36,51,105,6,-1,0,down,0.000004156636868527422
65,26,51,105,6,-1,0,up,-0.009905000000000002
65,12,51,105,6,-1,0,down,-1.355
63,27,25,90,4,1,0,down,-0.0008440139263478108
66,35,25,90,5,1,0,down,-0.000050000000000000016
66,31,25,90,5,1,0,release,-0.0005000000000000001
66,26,25,90,5,0,0,nothing,-0.004390004339049992
66,21,25,90,5,0,0,down,-0.05
66,16,25,90,5,-1,0,release,-0.95
65,39,17,105,4,1,0,nothing,-4.963167759473887e-7
65,35,17,105,4,1,0,down,-0.00004405318308669724
65,30,17,105,4,-1,0,release,0.000042326672550295086
66,33,25,90,6,-1,0,release,0.000002634703801785057
66,28,25,90,6,0,0,up,-0.0004246173186650773
66,23,25,90,6,2,0,up,-0.0005000000000000001
66,18,25,90,6,2,0,down,-0.05450000000000001
66,13,25,90,6,1,0,nothing,-0.5799704001041673
66,9,25,90,6,1,0,up,-0.5
66,25,25,90,6,0,0,down,-0.013550000000000003
66,15,25,90,6,-1,0,down,-1.355
64,11,51,105,6,2,0,nothing,0.038172716366312184
64,1,51,105,6,2,0,nothing,0.10998899999745244
65,23,34,105,6,0,0,nothing,0.00022894284844382466
65,18,34,105,6,0,0,up,0.003189646514666608
65,13,34,105,6,2,0,nothing,0.011099895037047731
66,34,25,90,6,0,0,down,-0.00008236746237952497
66,29,25,90,6,-1,0,nothing,-0.0005000000000000001
66,25,25,90,6,-1,0,up,-0.017195000000000005
66,20,25,90,6,-1,0,down,-0.095
66,15,25,90,6,-1,0,release,-1.7195
64,27,17,105,4,1,0,up,-0.0009413442180601342
64,15,51,105,6,1,0,down,-0.840245
65,0,17,105,5,1,0,down,-0.002790999365462252
65,39,51,105,6,1,0,release,-3.405394007377251e-7
65,29,51,105,6,-1,0,nothing,-0.0013550000000000003
65,24,51,105,6,-1,0,down,-0.005000000000000001
64,38,34,105,5,0,0,down,3.0090843935702415e-8
64,34,34,105,5,-1,0,release,-0.000050000000000000016
65,29,34,105,5,0,0,down,-0.0005000000000000001
65,24,34,105,5,-1,0,release,-0.005000000000000001
65,19,34,105,5,0,0,nothing,-0.05
65,14,34,105,5,0,0,down,-0.5
65,36,17,105,5,2,0,nothing,1.0999000000011004e-7
65,31,17,105,5,1,0,nothing,-0.000050000000000000016
66,26,17,105,5,1,0,up,-0.0005000000000000001
66,21,17,105,5,1,0,nothing,-0.005000000000000001
66,17,17,105,5,0,0,nothing,-0.05
66,12,17,105,5,0,0,up,-0.5
65,37,51,105,6,2,0,nothing,6.650187234576172e-7
65,33,51,105,6,2,0,nothing,0.000002535153167681001
65,13,51,105,6,1,0,nothing,-0.8479579150490001
65,8,51,105,6,1,0,down,0.04422202121443375
65,35,25,90,6,2,0,up,-6.620876978581889e-7
66,26,25,90,6,2,0,up,-0.0007387198666415578
66,21,25,90,6,2,0,down,-0.0005000000000000001
66,16,25,90,6,1,0,release,-0.09905000000000001
66,11,25,90,6,1,0,up,-0.545
66,7,25,90,6,1,0,down,-0.5
63,3,25,90,5,2,0,up,0.09989000000057967
65,11,25,90,5,0,0,up,-0.5
65,36,17,105,3,0,0,up,2.0900000000000008e-7
65,31,17,105,3,2,0,down,-0.000050000000000000016
65,26,17,105,3,1,0,nothing,-0.005450000000000002
65,21,17,105,3,1,0,nothing,-0.005000000000000001
65,17,17,105,3,-1,0,down,-0.05
65,12,17,105,3,-1,0,nothing,-0.95
65,29,34,105,6,0,0,up,-0.0008053276433245655
65,24,34,105,6,2,0,down,-0.009500000000000001
65,19,34,105,6,1,0,nothing,-0.095
65,14,34,105,6,1,0,down,-0.5
64,37,17,105,3,1,0,nothing,2.0463796300507646e-7
64,8,17,105,3,2,0,down,0.2089999914469265
64,3,17,105,3,1,0,release,0.5217025345199692
66,39,17,105,4,0,0,up,0
66,35,17,105,4,2,0,up,-0.000050000000000000016
66,30,17,105,4,2,0,down,-0.0005000000000000001
66,25,17,105,4,1,0,release,-0.005000000000000001
66,20,17,105,4,1,0,down,-0.05
66,15,17,105,4,1,0,release,-0.5
63,10,17,105,5,-1,0,nothing,-0.5
63,31,17,105,5,1,0,up,-0.0004990263389102118
63,26,17,105,5,1,0,nothing,-0.0004731769709329784
63,36,25,90,4,-1,0,down,-0.00008624736250608547
64,15,17,105,4,-1,0,down,-0.5
66,34,34,105,6,2,0,nothing,0
66,29,34,105,6,2,0,nothing,0.00004323232287514363
66,24,34,105,6,2,0,down,-0.0005000000000000001
66,19,34,105,6,1,0,release,-0.005000000000000001
66,14,34,105,6,1,0,down,0.00217031
66,10,34,105,6,1,0,nothing,-0.5263357004902176
64,19,17,105,4,2,0,down,0.0001000000000132934
64,14,17,105,4,1,0,release,-0.049100000000000005
65,35,25,90,5,2,0,down,-0.000050000000000000016
65,21,25,90,5,-1,0,release,-0.058550000000000005
65,16,25,90,5,0,0,down,-0.545
65,11,25,90,5,-1,0,nothing,-0.5
63,37,51,105,6,0,0,up,-0.0000020703541000176463
63,-3,17,105,4,-1,0,nothing,1.2002858893511496e-7
64,18,51,105,6,0,0,down,-0.095
64,35,25,90,4,1,0,up,-0.0000017946592830360082
64,26,25,90,4,1,0,release,-0.0004395904899956054
64,21,25,90,4,1,0,up,-0.007501218027403488
65,-1,17,105,5,1,0,down,-0.0010999999415963917
65,37,25,90,5,-1,0,release,2.105470840617933e-7
65,17,25,90,5,2,0,nothing,0.002980718645573556
65,37,34,105,6,-1,0,nothing,-0.00005045000000000002
65,13,34,105,6,0,0,down,-0.95
65,38,34,105,6,1,0,nothing,-2.5997818207539197e-7
65,14,34,105,6,2,0,nothing,0.10050741555949555
65,5,34,105,6,1,0,nothing,0.010153211640978634
66,0,34,105,6,1,0,up,0.7704010185457875
66,-5,34,105,6,1,0,nothing,-0.006883748698286604
66,40,25,90,4,-1,0,up,-0.006068980004991075
66,38,25,90,4,0,0,up,-0.000050000000000000016
66,33,25,90,4,2,0,up,-0.000050000000000000016
66,28,25,90,4,2,0,down,-0.0005000000000000001
66,23,25,90,4,1,0,nothing,-0.005000000000000001
66,18,25,90,4,1,0,down,-0.05
66,14,25,90,4,-1,0,release,-0.95
63,33,34,105,6,2,0,down,-0.00004415374607283762
64,38,34,105,6,-1,0,release,-0.0000012841538342919157
65,38,25,90,6,1,0,up,-6.021384510498413e-7
66,14,25,90,6,2,0,up,0.10216467718408814
66,9,25,90,6,2,0,up,0.87548826222973
66,4,25,90,6,2,0,up,0.4090552853220692
66,-1,25,90,6,1,0,up,-0.006234996903300553
66,31,51,105,6,0,0,nothing,-0.0005000000000000001
66,27,51,105,6,0,0,up,-0.000021445985727471645
67,22,51,105,6,2,0,up,-0.0005000000000000001
67,17,51,105,6,2,0,down,-0.005000000000000001
67,12,51,105,6,1,0,nothing,-0.545
67,7,51,105,6,1,0,down,-0.5
63,-2,17,105,4,2,0,down,2.9643871550909057e-8
65,8,34,105,6,2,0,up,0.29979710611811006
66,37,25,90,6,0,0,up,-0.00004992399114592767
66,32,25,90,6,2,0,nothing,-0.00010627367184298824
66,27,25,90,6,2,0,up,-0.0008819325359053828
66,8,25,90,6,1,0,down,0.07068369245091347
66,3,25,90,6,1,0,release,0.4090770042531665
66,-2,25,90,6,1,0,nothing,-0.006224538942118747
66,36,34,105,6,1,0,nothing,0
66,31,34,105,6,0,0,nothing,-0.0005312317369049345
66,26,34,105,6,0,0,up,-0.00029204036236863
66,22,34,105,6,2,0,down,-0.005000000000000001
66,17,34,105,6,1,0,nothing,-0.05
66,12,34,105,6,1,0,down,-0.5
62,2,25,90,5,1,0,down,0.2798101089454643
62,-4,25,90,5,1,0,nothing,0.109989
62,-4,25,90,5,1,0,up,0.09988999995426134
62,-4,25,90,5,-1,0,down,-0.0011000008442832267
62,15,25,90,6,-1,0,up,-0.5
66,38,25,90,4,2,0,down,0
66,33,25,90,4,1,0,nothing,-0.000050000000000000016
66,28,25,90,4,1,0,up,-0.0005000000000000001
66,23,25,90,4,-1,0,nothing,-0.005000000000000001
66,19,25,90,4,-1,0,down,-0.05
66,14,25,90,4,-1,0,nothing,-0.5
64,14,25,90,4,2,0,nothing,0.0010999999999553856
64,0,25,90,4,2,0,down,0.1
65,38,51,105,6,-1,0,nothing,-4.900100000000001e-7
65,33,51,105,6,-1,0,down,-0.00009442105542995393
66,-1,51,105,6,1,0,nothing,-0.5
66,40,17,105,4,0,0,up,-0.0041115032609999914
66,40,17,105,4,2,0,down,-0.004339733999951788
66,40,17,105,4,1,0,release,-0.0068634343989603915
66,40,17,105,4,1,0,up,-0.0067202891988777476
66,39,17,105,4,2,0,nothing,0
66,35,17,105,4,2,0,down,-0.000050000000000000016
66,30,17,105,4,1,0,nothing,-0.0005000000000000001
66,25,17,105,4,1,0,down,-0.005000000000000001
66,20,17,105,4,-1,0,nothing,-0.095
66,15,17,105,4,-1,0,up,-0.5
65,26,17,105,4,-1,0,down,-0.0005367461000040501
65,21,17,105,4,-1,0,release,-0.008298096147664696
65,17,17,105,4,0,0,up,0.0009047343283364057
66,34,25,90,6,1,0,release,-0.00009500000000000003
66,29,25,90,6,0,0,down,-0.0008025764130778453
66,25,25,90,6,-1,0,nothing,-0.013550000000000003
66,20,25,90,6,-1,0,up,-0.1355
66,15,25,90,6,-1,0,nothing,-1.7195
65,31,17,105,5,0,0,down,-0.000050000000000000016
65,26,17,105,5,-1,0,nothing,-0.005450000000000002
65,21,17,105,5,-1,0,up,-0.005000000000000001
65,-1,17,105,5,2,0,up,-0.0010999999974770638
63,-1,17,105,3,2,0,down,-0.000050000000000000016
64,13,25,90,6,1,0,release,-0.95
64,18,17,105,4,0,0,up,0.0075477637397475825
64,3,17,105,4,2,0,nothing,0.09989999887676246
64,-1,17,105,4,2,0,up,-0.0010000069763631766
66,4,25,90,6,1,0,release,0.4680604384820095
66,-1,25,90,6,1,0,down,-0.006310672969280257
66,35,51,105,6,0,0,up,-0.000050000000000000016
66,30,51,105,6,2,0,up,-0.000021121727003741255
66,25,51,105,6,2,0,up,-0.00033981020999175463
66,20,51,105,6,2,0,down,-0.013550000000000003
66,16,51,105,6,1,0,nothing,-0.095
66,11,51,105,6,1,0,nothing,-0.5
63,38,34,105,6,-1,0,down,4.7494033524331814e-7
64,-5,34,105,6,-1,0,release,-1.819529400923755e-11
66,10,25,90,6,2,0,nothing,0.16414594002031338
66,5,25,90,6,1,0,nothing,0.6890146533706059
66,36,34,105,6,0,0,down,-0.00009532400000000004
66,31,34,105,6,-1,0,release,-0.00004995144582993473
66,26,34,105,6,0,0,nothing,-0.005230208259026207
66,22,34,105,6,0,0,nothing,-0.005000000000000001
66,17,34,105,6,0,0,down,-0.05
66,12,34,105,6,-1,0,nothing,-0.95
63,22,34,105,5,2,0,down,-0.009500000000000001
63,18,34,105,5,1,0,nothing,-0.05
63,13,34,105,5,1,0,nothing,-0.5
64,35,34,105,5,-1,0,release,-0.000050000000000000016
64,30,34,105,5,0,0,down,-0.0005000000000000001
64,25,34,105,5,-1,0,nothing,-0.005000000000000001
64,20,34,105,5,-1,0,nothing,-0.05
64,16,34,105,5,-1,0,up,-0.5
63,36,17,105,4,2,0,down,6.016710095875233e-7
64,35,34,105,5,-1,0,nothing,-0.00003641920299428123
64,30,34,105,5,-1,0,up,-0.0005000000000000001
64,25,34,105,5,-1,0,up,-0.005000000000000001
64,16,34,105,5,-1,0,down,-0.5
64,17,34,105,6,2,0,up,0.003782619692454312
65,21,25,90,6,0,0,up,-0.004473058045639338
66,25,25,90,5,2,0,down,-0.0009500000000000002
66,20,25,90,5,1,0,release,-0.013550000000000003
64,37,51,105,6,1,0,up,-9.500000000000002e-7
62,20,25,90,6,2,0,down,-0.013550000000000003
64,23,17,105,4,2,0,nothing,0.000213665156626252
62,25,25,90,4,2,0,nothing,-0.00036115712325538135
63,29,34,105,5,2,0,down,-0.0005000000000000001
63,19,34,105,5,1,0,up,-0.05
64,14,34,105,5,-1,0,down,-0.5
62,37,34,105,6,-1,0,nothing,-0.0000030670031395564393
62,33,34,105,6,-1,0,down,0.0000032722827617080052
62,27,34,105,5,0,0,down,-0.0009146474109859031
63,23,17,105,5,-1,0,nothing,-0.013550000000000003
63,13,17,105,5,-1,0,up,-0.95
63,3,25,90,6,2,0,up,0.34351808851134735
62,38,34,105,5,-1,0,up,0
62,33,34,105,5,-1,0,nothing,-0.000050000000000000016
62,28,34,105,5,-1,0,nothing,-0.0005000000000000001
62,23,34,105,5,-1,0,down,-0.005000000000000001
62,18,34,105,5,-1,0,release,-0.05
64,15,34,105,6,-1,0,down,-0.5
64,32,51,105,6,-1,0,up,-0.00008456025954486896
65,6,25,90,6,1,0,release,0.23831260489775663
65,40,34,105,5,2,0,nothing,-0.0032562889001087145
65,34,34,105,5,1,0,release,-0.000050000000000000016
65,29,34,105,5,1,0,down,-0.0005000000000000001
65,23,34,105,5,1,0,nothing,-0.005000000000000001
65,18,34,105,5,-1,0,nothing,-0.05
65,13,34,105,5,0,0,down,-0.5
64,8,51,105,6,1,0,up,0.870266680289596
62,30,17,105,4,1,0,nothing,-0.0005450000000000001
62,14,25,90,6,2,0,nothing,0.03200153717548299
62,9,25,90,6,2,0,nothing,0.320933242209824
62,4,25,90,6,2,0,up,0.09988889240588036
62,-1,25,90,6,2,0,nothing,-0.001110999999186284
64,35,17,105,4,-1,0,release,-0.00003640844848142405
64,30,17,105,4,0,0,up,-0.00005990753434837816
64,16,17,105,4,2,0,nothing,0.0028999999290139486
65,35,34,105,6,0,0,down,-0.000012402693631270562
66,34,34,105,6,0,0,up,-0.000031329876295410297
66,29,34,105,6,2,0,up,-0.0005000000000000001
66,23,34,105,6,2,0,down,-0.009500000000000001
66,18,34,105,6,1,0,nothing,-0.05
66,13,34,105,6,1,0,up,-0.5
63,1,25,90,4,1,0,nothing,0.40926337700452164
64,25,34,105,6,1,0,nothing,-0.005388150386197946
62,20,51,105,6,-1,0,up,-0.05
62,15,51,105,6,-1,0,down,-0.5
62,22,34,105,6,0,0,down,-0.009500000000000001
64,37,25,90,5,1,0,release,3.245741847128176e-7
64,-5,34,105,6,-1,0,nothing,-0.0011
65,36,34,105,5,0,0,nothing,-0.00004488900110752856
65,31,34,105,5,0,0,nothing,-0.0005000000000000001
65,26,34,105,5,0,0,down,-0.005000000000000001
65,21,34,105,5,-1,0,nothing,-0.095
65,16,34,105,5,-1,0,down,-0.5
62,29,51,105,6,2,0,nothing,-0.0000453908662656794
64,-2,34,105,6,1,0,nothing,0.8408563648004629
65,3,17,105,4,1,0,release,0.0999
65,6,17,105,5,2,0,up,0.3435317100012586
65,1,17,105,5,2,0,nothing,-0.0011
65,36,25,90,6,1,0,up,-0.00009428480311511607
65,20,25,90,6,1,0,up,-0.09419817731002983
66,32,25,90,6,2,0,up,-0.00009032918000000252
66,26,25,90,6,2,0,nothing,-0.0005000000000000001
